date,us_cpi,us_unrate,us_fedfunds,us_10y,us_cpi_mom_pct,us_cpi_yoy_pct,us_cpi_roll3,us_cpi_roll6,us_unrate_mom_pct,us_unrate_yoy_pct,us_unrate_roll3,us_unrate_roll6,us_fedfunds_mom_pct,us_fedfunds_yoy_pct,us_fedfunds_roll3,us_fedfunds_roll6,us_10y_mom_pct,us_10y_yoy_pct,us_10y_roll3,us_10y_roll6,risk_score,alerts,risk_level,z_cpi,z_unrate,z_fedfunds,z_10y,macro_stress_index,stress_level,macro_strategy
1963-01-01,30.44,5.7,2.92,3.833636363636364,0.197498354180392,1.331557922769644,30.4,30.38,3.6363636363636376,-1.724137931034475,5.633333333333333,5.6000000000000005,-0.3412969283276501,35.813953488372086,2.93,2.92,-0.798645008762755,-6.111544027607696,3.871308612440192,3.915663320851536,1,Rising Unemployment Risk,LOW RISK,-0.9042785585313914,-0.0903141231684677,-0.5314902767873169,-0.6761659089205503,-2.202248867407726,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1963-02-01,30.48,5.9,3.0,3.921111111111111,0.1314060446780507,1.2288276320159497,30.433333333333337,30.413333333333338,3.5087719298245723,7.272727272727275,5.7,5.633333333333333,2.7397260273972712,26.582278481012644,2.9500000000000006,2.931666666666666,2.281769557083746,-2.9294457433640453,3.873082491582492,3.906573143717881,1,Rising Unemployment Risk,LOW RISK,-0.9409870189289409,0.026161521824619744,-0.5095482957865212,-0.6464090689801509,-2.0707828618709936,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1963-03-01,30.51,5.7,2.98,3.928571428571429,0.0984251968503935,1.1269472986410234,30.47666666666667,30.42833333333333,-3.3898305084745783,1.7857142857143016,5.766666666666667,5.65,-0.666666666666671,4.561403508771922,2.966666666666667,2.945,0.1902602922721818,-0.0479109187331627,3.894439634439634,3.898177153742944,0,,LOW RISK,-0.9773917653337701,-0.0903141231684677,-0.5150337910367201,-0.6438712454484474,-2.2266109249874058,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1963-04-01,30.48,5.7,2.9,3.970952380952381,-0.0983284169124965,0.893743793445867,30.49,30.445000000000004,0.0,1.7857142857143016,5.766666666666667,5.7,-2.684563758389269,4.316546762589923,2.9599999999999995,2.9450000000000003,1.078787878787879,3.3294920882742884,3.94021164021164,3.905760126325916,0,,LOW RISK,-1.0607220233542682,-0.0903141231684677,-0.5369757720375158,-0.6294542479385575,-2.3174661664988094,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1963-05-01,30.51,5.9,3.0,3.93,0.0984251968503935,0.8928571428571619,30.5,30.46666666666667,3.5087719298245723,7.272727272727275,5.766666666666667,5.733333333333333,3.4482758620689724,27.118644067796627,2.9599999999999995,2.955,-1.0312987168725196,1.4550574982398643,3.943174603174602,3.908128547378548,1,Rising Unemployment Risk,LOW RISK,-1.0610388488765476,0.026161521824619744,-0.5095482957865212,-0.6433852792402489,-2.1878109020786978,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1963-06-01,30.61,5.6,2.99,3.993,0.327761389708292,1.3240648791790657,30.53333333333333,30.505,-5.084745762711873,1.818181818181808,5.733333333333334,5.75,-0.3333333333333299,11.567164179104484,2.9633333333333334,2.965,1.6030534351144876,2.1476428310390983,3.964650793650793,3.929545214045214,0,,LOW RISK,-0.9069560365360174,-0.14855194566501168,-0.5122910434116206,-0.6219541694586934,-2.189753195071343,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1963-07-01,30.69,5.6,3.02,4.0204545454545455,0.2613524991832872,1.5552614162806178,30.60333333333333,30.54666666666667,0.0,3.703703703703698,5.7,5.733333333333333,1.0033444816053505,11.439114391143912,3.0033333333333334,2.981666666666667,0.687566878400836,0.153671950824985,3.981151515151515,3.960681577681578,1,Bond Yield Stress,LOW RISK,-0.8243429254080542,-0.14855194566501168,-0.5040628005363222,-0.6126147825120414,-2.08957245412143,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1963-08-01,30.75,5.4,3.49,4.002272727272727,0.1955034213098727,1.5521796565389767,30.683333333333334,30.59166666666667,-3.5714285714285587,-5.263157894736836,5.533333333333334,5.650000000000001,15.56291390728477,19.11262798634812,3.1666666666666665,3.063333333333333,-0.4522328999434832,0.6695895967549381,4.005242424242424,3.9742085137085135,1,Bond Yield Stress,LOW RISK,-0.8254441259848347,-0.2650275906580986,-0.37515366215664747,-0.6187998069800229,-2.0844251857796037,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1963-09-01,30.72,5.5,3.48,4.0775,-0.0975609756097561,0.9861932938855844,30.72,30.626666666666665,1.8518518518518376,-1.7857142857142794,5.5,5.616666666666667,-0.2865329512894088,20.0,3.33,3.1466666666666665,1.879613855763762,2.4768518518518468,4.03340909090909,3.999029942279942,2,Rising Unemployment Risk; Bond Yield Stress,LOW RISK,-1.0276871823082006,-0.20678976816155514,-0.377896409781747,-0.5932092682437499,-2.2055826284952524,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1963-10-01,30.75,5.5,3.5,4.106086956521739,0.09765625,1.2179065174456882,30.74,30.671666666666663,0.0,1.8518518518518376,5.466666666666666,5.583333333333333,0.5747126436781658,20.68965517241379,3.49,3.2466666666666666,0.7010902886999126,4.601566747890518,4.061953227931489,4.021552371541502,1,Bond Yield Stress,LOW RISK,-0.9448894443845519,-0.20678976816155514,-0.37241091453154807,-0.5834846618383857,-2.107574788916041,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1963-11-01,30.78,5.7,3.48,4.121764705882353,0.0975609756097561,1.3166556945358954,30.75,30.71666666666667,3.6363636363636376,0.0,5.566666666666666,5.550000000000001,-0.5714285714285672,18.36734693877551,3.486666666666667,3.3266666666666667,0.3818172758303095,5.260120177103111,4.101783887468031,4.053513155855227,2,Rising Unemployment Risk; Bond Yield Stress,LOW RISK,-0.9096035493490011,-0.0903141231684677,-0.377896409781747,-0.5781514623514802,-1.955965544650696,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1963-12-01,30.88,5.5,3.38,4.128571428571429,0.3248862897985649,1.6458196181698526,30.80333333333333,30.76166666666667,-3.508771929824561,0.0,5.566666666666666,5.533333333333334,-2.873563218390806,15.358361774744012,3.453333333333333,3.391666666666666,0.1651409814675153,6.83326248082361,4.11880769699184,4.076108393950466,1,Bond Yield Stress,LOW RISK,-0.7919838992305223,-0.20678976816155514,-0.40532388603274166,-0.5758359763006518,-1.9799335297254708,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1964-01-01,30.94,5.6,3.48,4.166818181818182,0.1943005181347157,1.6425755584756896,30.866666666666664,30.80333333333333,1.818181818181808,-1.7543859649122862,5.6000000000000005,5.533333333333332,2.9585798816567976,19.17808219178083,3.4466666666666668,3.4683333333333333,0.9263919471531824,8.691012568176415,4.139051438757321,4.100502333344405,2,Rising Unemployment Risk; Bond Yield Stress,LOW RISK,-0.7931430942054102,-0.14855194566501168,-0.377896409781747,-0.562825335544791,-1.8824167851969598,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1964-02-01,30.91,5.4,3.48,4.145555555555556,-0.0969618616677436,1.4107611548556331,30.91,30.83,-3.5714285714285587,-8.47457627118644,5.5,5.533333333333334,0.0,15.999999999999991,3.4466666666666668,3.466666666666667,-0.5102844745039525,5.724001133465584,4.146981721981723,4.124382804724877,1,Bond Yield Stress,LOW RISK,-0.8759769866478142,-0.2650275906580986,-0.377896409781747,-0.5700583780476247,-2.0889593651352847,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1964-03-01,30.94,5.4,3.43,4.2195238095238095,0.0970559689420946,1.4093739757456536,30.930000000000003,30.866666666666664,0.0,-5.263157894736836,5.466666666666668,5.516666666666667,-1.4367816091953922,15.100671140939603,3.4633333333333334,3.458333333333333,1.7842784393306887,7.406060606060616,4.177299182299183,4.148053439645511,1,Bond Yield Stress,LOW RISK,-0.8764726652743362,-0.2650275906580986,-0.39161014790724424,-0.5448961277120116,-2.0780065315516905,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1964-04-01,30.95,5.3,3.47,4.232272727272727,0.0323206205559145,1.5419947506561726,30.933333333333334,30.899999999999995,-1.85185185185186,-7.017543859649134,5.366666666666667,5.483333333333333,1.1661807580174877,19.65517241379311,3.4600000000000004,3.4533333333333336,0.3021411496752835,6.580797784779091,4.199117364117364,4.169084401437343,1,Bond Yield Stress,LOW RISK,-0.8290834830966342,-0.3232654131546426,-0.3806391574068464,-0.5405592474600579,-2.073547301118181,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1964-05-01,30.98,5.1,3.5,4.2,0.0969305331179448,1.5404785316289749,30.956666666666667,30.933333333333337,-3.773584905660377,-13.559322033898312,5.266666666666667,5.383333333333333,0.8645533141210304,16.666666666666675,3.466666666666667,3.456666666666667,-0.762538932445489,6.870229007633588,4.217265512265512,4.182123617123618,1,Bond Yield Stress,LOW RISK,-0.8296252713628365,-0.43974105814773,-0.37241091453154807,-0.5515376658907248,-2.1933149099328397,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1964-06-01,31.01,5.2,3.5,4.170000000000001,0.0968366688185895,1.3067624959163693,30.98,30.955,1.9607843137255048,-7.142857142857128,5.199999999999999,5.333333333333333,0.0,17.056856187290958,3.49,3.476666666666667,-0.7142857142857006,4.432757325319336,4.200757575757577,4.18902837902838,2,Rising Unemployment Risk; Bond Yield Stress,LOW RISK,-0.913138671142832,-0.38150323565118605,-0.37241091453154807,-0.561742956262894,-2.22879577758846,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1964-07-01,31.02,4.9,3.42,4.185909090909092,0.0322476620445044,1.0752688172043,31.00333333333333,30.968333333333334,-5.769230769230771,-12.49999999999999,5.066666666666666,5.216666666666667,-2.285714285714291,13.245033112582782,3.473333333333333,3.466666666666667,0.3815129714410226,4.115319389485594,4.185303030303031,4.192210197210198,1,Bond Yield Stress,LOW RISK,-0.9958579594358952,-0.556216703140817,-0.39435289553234376,-0.55633105985341,-2.5027586179624657,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1964-08-01,31.05,5.0,3.5,4.1938095238095245,0.096711798839455,0.9756097560975618,31.026666666666667,30.991666666666664,2.0408163265306145,-7.407407407407418,5.033333333333334,5.15,2.3391812865497075,0.2865329512893977,3.473333333333333,3.47,0.1887387597019563,4.785700765257861,4.18323953823954,4.200252525252526,2,Rising Unemployment Risk; Bond Yield Stress,LOW RISK,-1.031468981959572,-0.4979788806442735,-0.37241091453154807,-0.553643519459585,-2.455502296594979,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1964-09-01,31.08,5.1,3.45,4.203809523809523,0.0966183574879098,1.171875,31.05,31.015,2.0000000000000018,-7.272727272727275,5.0,5.1,-1.4285714285714235,-0.8620689655172376,3.4566666666666666,3.473333333333333,0.2384466901328208,3.097719774605112,4.19450937950938,4.197633477633478,2,Rising Unemployment Risk; Bond Yield Stress,LOW RISK,-0.9613378173308087,-0.43974105814773,-0.3861246526570453,-0.5502417560021956,-2.3374452841377797,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1964-10-01,31.12,5.1,3.36,4.188095238095238,0.1287001287001432,1.2032520325203189,31.08333333333333,31.043333333333337,0.0,-7.272727272727275,5.066666666666666,5.066666666666666,-2.60869565217392,-4.000000000000004,3.436666666666666,3.455,-0.3738106026279886,1.9972368447590985,4.195238095238095,4.190270562770563,1,Bond Yield Stress,LOW RISK,-0.9501259094581219,-0.43974105814773,-0.4108093812829406,-0.5555873842923794,-2.356263733181172,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1964-11-01,31.21,4.8,3.52,4.152777777777778,0.2892030848329119,1.3970110461338558,31.136666666666667,31.081666666666667,-5.882352941176472,-15.789473684210533,4.999999999999999,5.016666666666667,4.761904761904767,1.1494252873563315,3.4433333333333334,3.458333333333333,-0.8432821678984292,0.752422180993606,4.181560846560847,4.182400192400192,1,Bond Yield Stress,LOW RISK,-0.8808902923317778,-0.6144545256373609,-0.36692541928134914,-0.5676015488839545,-2.4298717861344423,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1964-12-01,31.25,5.0,3.85,4.179545454545455,0.1281640499839698,1.1981865284974136,31.19333333333334,31.12166666666667,4.166666666666674,-9.090909090909092,4.966666666666666,4.983333333333333,9.375,13.905325443786998,3.5766666666666667,3.516666666666666,0.6445728184858668,1.2346649889902306,4.173472823472824,4.1839911014911015,2,Rising Unemployment Risk; Bond Yield Stress,LOW RISK,-0.9519359583974778,-0.4979788806442735,-0.2764147476530669,-0.558495818417204,-2.2848254051120223,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1965-01-01,31.28,4.9,3.9,4.189500000000001,0.0960000000000071,1.098901098901095,31.24666666666667,31.165000000000003,-1.999999999999991,-12.49999999999999,4.9,4.983333333333333,1.298701298701288,12.06896551724137,3.7566666666666655,3.596666666666667,0.2381729200652715,0.5443438420421165,4.173941077441078,4.1845895863395866,1,Bond Yield Stress,LOW RISK,-0.987413471735082,-0.556216703140817,-0.26270100952756964,-0.555109517520984,-2.3614407019244528,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1965-02-01,31.28,5.1,3.98,4.211111111111111,0.0,1.1970236169524415,31.27,31.203333333333337,4.081632653061207,-5.55555555555557,5.0,5.0,2.051282051282044,14.367816091954031,3.91,3.676666666666667,0.5158398642107764,1.581345483784502,4.193385521885522,4.187473184223184,2,Rising Unemployment Risk; Bond Yield Stress,LOW RISK,-0.9523514998320562,-0.43974105814773,-0.24075902852677394,-0.5477579287158474,-2.1806095152224074,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
